Nombre,Direccion,CCAA,Latitud,Longitud,Telefono,URL,Correo,Facebook,Categoria,Tamaño,Capaciadad,Capacidad,Ocupacion,id_centro
ASOCIACIÓN PROTECTORA ANIMALES EL PILAR,"URBANIZACIÓN VIRGEN DE LA COLUMNA Nº 135, 50730 EL BURGO DE EBRO (ZARAGOZA), Zaragoza, Aragón, España",Aragón,41.5604418,-0.7173926,+34849 282 106,http://www.asociacinprotectoraanimaleselpilar.com,asociacin@franco.es,category/asociacinprotectoraanimaleselpilar,canina,mediana,,165,162,000307
ASOCIACIÓN PROTECTORA DE ANIMALES “PATICAS-TAUSTE”,"C/ PALAFOX, Nº 35, 50660 TAUSTE (ZARAGOZA), Zaragoza, Aragón, España",Aragón,41.9238543,-1.2518226,+34946 68 51 53,http://www.asociacinprotectoradeanimalespaticastauste.com,asociacin@iniesta.org,index/asociacinprotectoradeanimalespaticastauste,mixta,pequeña,,75,54,000308
ASOCIACION PROTECTORA DE GATOS 4 GATOS Y TU,"CAMINO TORRE BALMEZ Nº33, 50190 ZARAGOZA, Zaragoza, Aragón, España",Aragón,41.6587644,-0.9825309,+34 901 128 606,http://www.asociacionprotectoradegatos4gatosytu.com,asociac@berenguer.com,faq/asociacionprotectoradegatos4gatosytu,felina,pequeña,,97,119,000309
ASOCIACION GRUPO DE TRABAJO ARAGON CAN SPORT,"C/ GERARDO DIEGO, 54, 50840 SAN MATEO DE GALLEGO (ZARAGOZA), Zaragoza, Aragón, España",Aragón,41.8456269,-0.7601294,+34942 236 789,http://www.asociaciongrupodetrabajoaragoncansport.com,asociac@bonet-llanos.org,login/asociaciongrupodetrabajoaragoncansport,mixta,pequeña,,48,54,000310
ASOCIACIÓN ARCA FELINA DE PASTRIZ (ARFEPA),"C/ CORONA DE ARAGÓN Nº6 -A-, 50195 PASTRIZ (ZARAGOZA), Zaragoza, Aragón, España",Aragón,41.6181098,-0.7802108,+34 987 851 787,http://www.asociacinarcafelinadepastrizarfepa.com,asociacina@gibert.net,homepage/asociacinarcafelinadepastrizarfepa,felina,grande,,459,257,000311
ASOCIACIÓN LADRIDOS Y MAULLIDOS DE CUARTE,"AVDA. SAN ANTONIO Nº55, 50410 CUARTE DE HUERVA (ZARAGOZA), Zaragoza, Aragón, España",Aragón,41.5885232,-0.932045,+34877 339 531,http://www.asociacinladridosymaullidosdecuarte.com,asociac@rossello-andreu.com,author/asociacinladridosymaullidosdecuarte,felina,pequeña,,96,71,000312
Agrupació d'Amics dels Cavalls de Muro,"Avinguda Sant Vicenç, 12, Muro, España",Baleares,39.7383514,3.0526248,+34806 419 754,http://www.agrupacidamicsdelscavallsdemuro.com,agrupacida@pozo.com,faq/agrupacidamicsdelscavallsdemuro,mixta,mediana,,204,125,000313
Asociación Silvestre de Mancor de la Vall,"Avinguda 2 d'abril de 1925, Mancor de la Vall, España",Baleares,39.7498152,2.8724106,+34880795024,http://www.asociacinsilvestredemancordelavall.com,asociac@andrade-perez.com,index/asociacinsilvestredemancordelavall,mixta,mediana,,186,268,000314
Associació de Concursos de Cans Pastors de les Illes Balears,"Vicente Chinchilla, 6, Calvià, España",Baleares,39.5635263,2.5039344,+34 810 491 172,http://www.associacideconcursosdecanspastorsdelesillesbalears.com,assoc@sastre.org,register/associacideconcursosdecanspastorsdelesillesbalears,mixta,pequeña,,61,95,000315
Cans Abandonats de Lloseta,"Carrer Mossèn Andreu Llabrés Feliu, 18, Lloseta, España",Baleares,39.72018,2.869025,+34979 31 79 52,http://www.cansabandonatsdelloseta.com,cansaband@noriega-echevarria.org,author/cansabandonatsdelloseta,mixta,grande,,483,469,000316
Grupo de Trabajo Pastor Alemán de Menorca,"camí de Can Bià s/n, Sant Lluís (Menorca), España",Baleares,39.8452435,4.2469237,+34820570011,http://www.grupodetrabajopastoralemndemenorca.com,grupod@pina-rebollo.es,faq/grupodetrabajopastoralemndemenorca,mixta,mediana,,221,359,000317
Los Ángeles de Son Reus,"carrer Esparver 26, Puig de Ros, España",Baleares,39.4486352,2.7491142,+34 985 717 021,http://www.losngelesdesonreus.com,losng@alcaraz.es,index/losngelesdesonreus,mixta,grande,,335,611,000318
ESSI PARA LA PROTECCION DEL ANIMAL Y LA PLANTA,"AVDA. SAN DIEGO, 47, SAN CRISTOBAL DE LA LAGUNA, Santa Cruz de Tenerife, Canarias, España",Canarias,28.4949401,-16.3228485,+34 901642664,http://www.essiparalaprotecciondelanimalylaplanta.com,essiparala@nieto-ferran.es,homepage/essiparalaprotecciondelanimalylaplanta,mixta,mediana,,269,319,000319
APRAM (PROTECTORA DE ANIMALES MADRUGA),"CAMINO MONTIJOS, 10, LA OROTAVA, Santa Cruz de Tenerife, Canarias, España",Canarias,28.3785164,-16.5304045,+34926 12 05 40,http://www.apramprotectoradeanimalesmadruga.com,apramprot@posada.org,category/apramprotectoradeanimalesmadruga,mixta,pequeña,,70,45,000320
ASOCIACIÓN PRO ANIMAL DE TENERIFE,"URB. EL DRAGO, 14, LA OROTAVA, Santa Cruz de Tenerife, Canarias, España",Canarias,28.399444,-16.5080633,+34977 435 513,http://www.asociacinproanimaldetenerife.com,asociac@agullo.es,post/asociacinproanimaldetenerife,mixta,mediana,,298,279,000321
AUXILIO ANIMAL/TIERHILFE,"C/ ARCHIPIÉLAGO CANARIO, Nº 47 - EL SALOBRE, SAN BARTOLOMÉ DE TIRAJANA, Las Palmas, Canarias, España",Canarias,27.7811424,-15.6264836,+34944578743,http://www.auxilioanimaltierhilfe.com,auxilioa@clavero.com,terms/auxilioanimaltierhilfe,mixta,grande,,434,786,000322
ASOCIACIÓN PARA LA DEFENSA DE LOS DERECHOS DE LOS ANIMALES Y LA NATURALEZA EN CANDELARIA  ADDANCA,"CAMINO LA PUNTA 46- A.  ARAYA, CANDELARIA, Santa Cruz de Tenerife, Canarias, España",Canarias,28.3657935,-16.3811096,+34730 909 832,http://www.asociacinparaladefensadelosderechosdelosanimalesylanaturalezaencandelariaaddanca.com,asoci@prada-toro.org,main/asociacinparaladefensadelosderechosdelosanimalesylanaturalezaencandelariaaddanca,mixta,mediana,,266,70,000323
AMIGOS DE LOS ANIMALES DE ARICO,"IMOSES, 27, ARICO, Santa Cruz de Tenerife, Canarias, España",Canarias,28.190012,-16.4727277,+34901 12 31 11,http://www.amigosdelosanimalesdearico.com,amigo@viana-machado.org,homepage/amigosdelosanimalesdearico,mixta,pequeña,,53,54,000324
"POR EL RESPETO Y EL COMPROMISO CON LOS ANIMALES Y LA NATURALEZA, ARYCAN","C/ BARBUSANO, Nº 10, VALSEQUILLO, Las Palmas, Canarias, España",Canarias,27.9962401,-15.4689941,+34 902 613 510,http://www.porelrespetoyelcompromisoconlosanimalesylanaturalezaarycan.com,porelre@coello.com,privacy/porelrespetoyelcompromisoconlosanimalesylanaturalezaarycan,mixta,mediana,,110,163,000325
ANIMAL CLUB PROTECTORA (A.C.P),"CALLE LA VERDAD Nº 2, PUERTO DE LA CRUZ, Santa Cruz de Tenerife, Canarias, España",Canarias,28.4159403,-16.5522858,+34 860 11 54 18,http://www.animalclubprotectoraa.c.p.com,anima@ojeda.org,author/animalclubprotectoraa.c.p,canina,pequeña,,29,23,000326
"POR LA INTEGRIDAD DE LOS ANIMALES Y LA NATURALEZA, APIAN","C/ LLANITO DE LAS NIEVES, Nº 2, LAS PALMAS DE GRAN CANARIA, Las Palmas, Canarias, España",Canarias,28.0422948,-15.4288835,+34 817 40 54 34,http://www.porlaintegridaddelosanimalesylanaturalezaapian.com,porlaint@villegas-carreras.com,home/porlaintegridaddelosanimalesylanaturalezaapian,mixta,grande,,417,246,000327
"ADEPAC, PARA LA DEFENSA Y PROTECCION DE LOS ANIMALES EN CANARIAS","C/MENDEZ NUÑEZ Nº 44, SANTA CRUZ DE TENERIFE, Santa Cruz de Tenerife, Canarias, España",Canarias,28.4686721,-16.2554944,+34 949 79 79 81,http://www.adepacparaladefensayprotecciondelosanimalesencanarias.com,adepa@ayuso.es,register/adepacparaladefensayprotecciondelosanimalesencanarias,mixta,mediana,,210,79,000328
PROTECTORA DE ANIMALES FELYCANES,"C/ TORRIANI, Nº 50, TELDE, Las Palmas, Canarias, España",Canarias,28.0045858,-15.3788205,+34 938924832,http://www.protectoradeanimalesfelycanes.com,protector@zamora.es,search/protectoradeanimalesfelycanes,mixta,pequeña,,25,18,000329
PROTECTORA DE ANIMALES APAC - CANARIAS ADOPTA,"C/ OBISPO VELA, Nº 2, SANTA LUCÍA, Las Palmas, Canarias, España",Canarias,27.8537575,-15.4587858,+34885 922 895,http://www.protectoradeanimalesapaccanariasadopta.com,prote@rosado.es,login/protectoradeanimalesapaccanariasadopta,mixta,pequeña,,74,120,000330
"CULTURAL PARA LA DEFENSA DE LOS ANIMALES Y PROMOCIÓN DE SUS DERECHOS ""HUELLA A HUELLA""","C/ VIERA Y CLAVIJO, Nº 7, TEGUISE, Las Palmas, Canarias, España",Canarias,29.0611756,-13.5567884,+34 878533050,http://www.culturalparaladefensadelosanimalesypromocindesusderechoshuellaahuella.com,cultur@dieguez.net,category/culturalparaladefensadelosanimalesypromocindesusderechoshuellaahuella,mixta,grande,,402,327,000331
F.A.P.R.A.P. - FUERTEVENTURA ACTIVA PROTECCIÓN Y RESCATE ANIMALES Y PLANTAS,"C/ SANCHO PANZA, Nº 83, PUERTO DEL ROSARIO, Las Palmas, Canarias, España",Canarias,28.5007812,-13.8693594,+34711 945 219,http://www.f.a.p.r.a.p.fuerteventuraactivaproteccinyrescateanimalesyplantas.com,faprapf@lorenzo.com,homepage/f.a.p.r.a.p.fuerteventuraactivaproteccinyrescateanimalesyplantas,mixta,grande,,459,506,000332
SOBRE ANIMALES 9 LIVES LANZAROTE,"C/ LAS VISTAS, Nº 22 A, SAN BARTOLOMÉ, Las Palmas, Canarias, España",Canarias,28.9699453,-13.6163617,+34943174888,http://www.sobreanimales9liveslanzarote.com,sobrean@pizarro.es,login/sobreanimales9liveslanzarote,canina,pequeña,,96,176,000333
"PROTECTORA DE ANIMALES ""S.O.S. ANIMAL MI ALDEA""","C/ REAL, Nº 28, LA ALDEA DE SAN NICOLÁS, Las Palmas, Canarias, España",Canarias,27.9837777,-15.779332,+34976 40 68 58,http://www.protectoradeanimaless.o.s.animalmialdea.com,protect@revilla.com,homepage/protectoradeanimaless.o.s.animalmialdea,mixta,mediana,,118,185,000334
DE PROTECCIÓN ANIMAL SANTUARIO OHANA,"C/ MASCA, Nº 39, SANTA LUCÍA, Las Palmas, Canarias, España",Canarias,27.8580583,-15.4424477,+34 943 92 13 45,http://www.deproteccinanimalsantuarioohana.com,deprot@montalban.com,faq/deproteccinanimalsantuarioohana,mixta,mediana,,160,49,000335
DE ANIMALES ABANDONADOS TIBICENA,"C/ ISLAS BALEARES, Nº 5, EL SALOBRE, SAN BARTOLOMÉ DE TIRAJANA, Las Palmas, Canarias, España",Canarias,27.7779342,-15.6192168,+34803 229 201,http://www.deanimalesabandonadostibicena.com,deanimal@melendez.com,category/deanimalesabandonadostibicena,mixta,grande,,468,712,000336
ANIMALISTA DE LA VILLA DE INGENIO (A.A.V.I.),"C/ LAS MEJÍAS, Nº 15, INGENIO, Las Palmas, Canarias, España",Canarias,27.9258113,-15.4319273,+34 973 672 711,http://www.animalistadelavilladeingenioa.a.v.i..com,animalis@macias.es,post/animalistadelavilladeingenioa.a.v.i.,mixta,mediana,,203,225,000337
REFUGIO KIARA (RESCATE REHABILITACIÓN ANIMAL),"C/ RUPERTO CHAPÍ, Nº 16, GALDAR, Las Palmas, Canarias, España",Canarias,28.1604896,-15.6836568,+34 978 486 288,http://www.refugiokiararescaterehabilitacinanimal.com,refugio@alberdi-heras.com,author/refugiokiararescaterehabilitacinanimal,mixta,mediana,,118,83,000338
PROTECTORA DE ANIMALES HELP FUERTEVENTURA,"C/ LEÓN Y CASTILLO, Nº 13, PUERTO DEL ROSARIO, Las Palmas, Canarias, España",Canarias,28.499113,-13.8602798,+34 923 83 07 97,http://www.protectoradeanimaleshelpfuerteventura.com,protecto@banos.org,index/protectoradeanimaleshelpfuerteventura,mixta,pequeña,,36,56,000339
ASOCIACIÓN PROTECTORA ANIMALISTA - PATAS UNIDAS DE CANARIAS A.P.A.P.U.C,"CALLE JUAN PADRÓN, 8, SANTA CRUZ DE TENERIFE, Santa Cruz de Tenerife, Canarias, España",Canarias,28.3931948,-16.5221732,+34977 02 51 09,http://www.asociacinprotectoraanimalistapatasunidasdecanariasa.p.a.p.u.c.com,asoci@guillen.com,privacy/asociacinprotectoraanimalistapatasunidasdecanariasa.p.a.p.u.c,mixta,mediana,,219,82,000340
"EN DEFENSA DE LOS ANIMALES ""ANGELITOS EN LA PERRERA""","C/ TORRIANI, Nº 63, ARRECIFE, Las Palmas, Canarias, España",Canarias,28.977119,-13.5633743,+34 850 249 658,http://www.endefensadelosanimalesangelitosenlaperrera.com,endefensad@torres.es,home/endefensadelosanimalesangelitosenlaperrera,canina,pequeña,,29,31,000341
"DE ANIMALES ""ARUNA""","C/ DOCTOR JUAN NEGRÍN, Nº 34, ARRECIFE, Las Palmas, Canarias, España",Canarias,28.965999,-13.5579436,+34877 47 84 64,http://www.deanimalesaruna.com,deanimale@melero-tellez.org,privacy/deanimalesaruna,mixta,pequeña,,32,16,000342
"CULTURAL PROTECTORA DE ANIMALES ""PATITAS DEL ALMA LANZAROTE""","C/ AGUSTÍN ESPINOSA, Nº 11, ARRECIFE, Las Palmas, Canarias, España",Canarias,28.9627901,-13.5637415,+34 726932836,http://www.culturalprotectoradeanimalespatitasdelalmalanzarote.com,cultural@marcos.com,author/culturalprotectoradeanimalespatitasdelalmalanzarote,canina,mediana,,287,418,000343
PROTECTORA DE ANIMALES NEOCAT,"C/ EUSEBIO CARBALLO ESTÉVEZ, Nº 3, LA OLIVA, Las Palmas, Canarias, España",Canarias,28.7393307,-13.8691766,+34 948093389,http://www.protectoradeanimalesneocat.com,protector@torrents-ocana.net,main/protectoradeanimalesneocat,mixta,mediana,,169,171,000344
S.O.S. ANIMALES GC (ASAGC),"CARRETERA SAN JOSÉ DEL ÁLAMO, Nº 71, LO BLANCO, TEROR, Las Palmas, Canarias, España",Canarias,28.0806571,-15.5175348,+34 928146803,http://www.s.o.s.animalesgcasagc.com,sosanima@badia.es,home/s.o.s.animalesgcasagc,mixta,pequeña,,26,28,000345
REFUGIO DE ANIMALES ABANDONADOS Y MALTRATADOS ARAMA,"C/ BECQUER, Nº 4 A, AGÜIMES, Las Palmas, Canarias, España",Canarias,27.8846183,-15.4412777,+34981 04 97 60,http://www.refugiodeanimalesabandonadosymaltratadosarama.com,refugio@segura-vilaplana.net,main/refugiodeanimalesabandonadosymaltratadosarama,mixta,grande,,351,586,000346
"PARA LA DEFENSA DE LOS ANIMALES Y PROMOCIÓN DE SUS DERECHOS ""DOGGYS DEL SUR""","C/ MONTAÑA ALMURCIA, Nº 1, YAIZA, Las Palmas, Canarias, España",Canarias,28.9582334,-13.7718208,+34 841096960,http://www.paraladefensadelosanimalesypromocindesusderechosdoggysdelsur.com,parala@tena-roura.es,post/paraladefensadelosanimalesypromocindesusderechosdoggysdelsur,mixta,grande,,402,669,000347
ANIMAL CARE,"C/ LEÓN Y CASTILLO, Nº 34, PUERTO DEL ROSARIO, Las Palmas, Canarias, España",Canarias,28.499113,-13.8602798,+34846986708,http://www.animalcare.com,animalcare@galan-tellez.es,author/animalcare,felina,pequeña,,74,33,000348
"PROTECTORA DE ANIMALES S.O.S. HUNDE, GRAN CANARIA","C/ GLADIOLO, Nº 1, TELDE, Las Palmas, Canarias, España",Canarias,28.0111502,-15.3808924,+34975 532 480,http://www.protectoradeanimaless.o.s.hundegrancanaria.com,protec@fabregat.es,post/protectoradeanimaless.o.s.hundegrancanaria,mixta,pequeña,,60,52,000349
"DE ASOCIACIONES UNIDAS POR LA DEFENSA ANIMAL DE LAS PALMAS ""FAUDA LAS PALMAS""","CARRETERA LOS CASTILLOS, S/N, ARUCAS, Las Palmas, Canarias, España",Canarias,28.0867321,-15.5415999,+34 873 021 539,http://www.deasociacionesunidasporladefensaanimaldelaspalmasfaudalaspalmas.com,deasoc@abad-hervia.es,login/deasociacionesunidasporladefensaanimaldelaspalmasfaudalaspalmas,mixta,mediana,,218,161,000350
"PROTECTORA DE ANIMALES ""PERROS SIN AYUDA EN CANARIAS CHESTER""","C/ CONDE ALBRIT, Nº 15, LAS PALMAS DE GRAN CANARIA, Las Palmas, Canarias, España",Canarias,28.1079694,-15.4244999,+34 738 440 168,http://www.protectoradeanimalesperrossinayudaencanariaschester.com,protec@suarez.es,main/protectoradeanimalesperrossinayudaencanariaschester,canina,grande,,448,426,000351
PROTECTORA DE ANIMALES 7 DÍAS POR 7 VIDAS,"C/ ARRECIFE, Nº 8, SAN BARTOLOMÉ, Las Palmas, Canarias, España",Canarias,28.9983601,-13.6093459,+34 800 78 34 16,http://www.protectoradeanimales7daspor7vidas.com,prote@chaves.com,category/protectoradeanimales7daspor7vidas,canina,pequeña,,33,25,000352
APROA HUELLAS POR AGAETE (ASOCIACIÓN PARA LA PROTECCIÓN DE LOS ANIMALES HUELLAS POR AGAETE),"C/ SAN SEBASTIÁN, Nº 17, AGAETE, Las Palmas, Canarias, España",Canarias,28.1016888,-15.7014164,+34 821 62 75 87,http://www.aproahuellasporagaeteasociacinparalaproteccindelosanimaleshuellasporagaete.com,aproahuell@giron.com,post/aproahuellasporagaeteasociacinparalaproteccindelosanimaleshuellasporagaete,canina,pequeña,,51,92,000353
ADEYCA - ASOCIACIÓN DE EDUCACIÓN Y CONCIENCIACIÓN ANIMAL,"C/ BACHILLER, Nº 8, PUERTO DEL ROSARIO, Las Palmas, Canarias, España",Canarias,28.4993702,-13.8642003,+34983097110,http://www.adeycaasociacindeeducacinyconcienciacinanimal.com,adeycaa@nevado.com,privacy/adeycaasociacindeeducacinyconcienciacinanimal,mixta,mediana,,118,216,000354
PROTECTORA DE ANIMALES NOA,"C/ LOS LLANETES, Nº 32, VALSEQUILLO, Las Palmas, Canarias, España",Canarias,27.9919137,-15.4784403,+34 979 20 84 10,http://www.protectoradeanimalesnoa.com,prote@laguna.com,register/protectoradeanimalesnoa,mixta,pequeña,,98,98,000355
ASOCIACIÓN PROTECTORA DE ANIMALES ABANDONADOS DE LOS REALEJOS (PELUDOS FELICES),"CAMINO LA FERRUJA, Nº 12, LOS REALEJOS, Santa Cruz de Tenerife, Canarias, España",Canarias,28.3633275,-16.5685258,+34872108831,http://www.asociacinprotectoradeanimalesabandonadosdelosrealejospeludosfelices.com,asociaci@sola.es,author/asociacinprotectoradeanimalesabandonadosdelosrealejospeludosfelices,felina,pequeña,,75,114,000356
ASOCIACIÓN DE ANIMALES GATUNOS,"CALLE EL SALADERO, Nº 5, EL SAUZAL, Santa Cruz de Tenerife, Canarias, España",Canarias,28.4744053,-16.4360122,+34 872108489,http://www.asociacindeanimalesgatunos.com,asociac@nicolau.es,about/asociacindeanimalesgatunos,felina,mediana,,275,253,000357
ASOCIACIÓN ANIMAL EL VALLE ENCANTADO,"C FILIPINAS N 13, GÜIMAR, Santa Cruz de Tenerife, Canarias, España",Canarias,28.3252615,-16.4124719,+34 942370588,http://www.asociacinanimalelvalleencantado.com,asociac@linares.com,search/asociacinanimalelvalleencantado,mixta,mediana,,131,232,000358
"SOCIAL Y PROTECTORA DE ANIMALES ""SILVERCAN""","C/ LA RUDA, Nº 57, PUERTO DEL ROSARIO, Las Palmas, Canarias, España",Canarias,28.4784205,-13.8701622,+34 928 282 266,http://www.socialyprotectoradeanimalessilvercan.com,socialy@gras.net,home/socialyprotectoradeanimalessilvercan,mixta,mediana,,248,204,000359
RESCATE Y REHABILITACIÓN ANIMAL ALEJANDRO GARCÍA,"C/ FRANCISCO GONZÁLEZ SANTANA, Nº 6, LAS PALMAS DE GRAN CANARIA, Las Palmas, Canarias, España",Canarias,28.060271,-15.5030308,+34887722386,http://www.rescateyrehabilitacinanimalalejandrogarca.com,resca@correa.org,privacy/rescateyrehabilitacinanimalalejandrogarca,mixta,mediana,,211,369,000360
PROTECTORA DE ANIMALES REFUGIADOG GRAN CANARIA,"C/ EL LANCE, Nº 27, ZUMACAL, VALLESECO, Las Palmas, Canarias, España",Canarias,28.07531,-15.5704522,+34877752698,http://www.protectoradeanimalesrefugiadoggrancanaria.com,protecto@checa.es,home/protectoradeanimalesrefugiadoggrancanaria,canina,pequeña,,54,84,000361
"PROTECTORA DE ANIMALES Y DEL CAMPO ""VICATCAM""","C/ LAS PAREDES, Nº 16, LA SABINITA, ARICO, Santa Cruz de Tenerife, Canarias, España",Canarias,28.1820204,-16.4978038,+34 841547894,http://www.protectoradeanimalesydelcampovicatcam.com,protec@mas-crespo.es,post/protectoradeanimalesydelcampovicatcam,mixta,mediana,,260,281,000362
PROTECTORA DE ANIMALES ALEGRÍA FELINA,"C/ RUISEÑOR, Nº 26, BARRANCO GRANDE, SANTA CRUZ DE TENERIFE, Santa Cruz de Tenerife, Canarias, España",Canarias,28.4352211,-16.3081599,+34 986 065 803,http://www.protectoradeanimalesalegrafelina.com,prote@carbonell-milla.net,homepage/protectoradeanimalesalegrafelina,felina,grande,,316,221,000363
"PROTECTORA DE ANIMALES ""MAUI""","AVENIDA DE TINCER, Nº 32, SANTA CRUZ DE TENERIFE, Santa Cruz de Tenerife, Canarias, España",Canarias,28.4439923,-16.3009735,+34704354636,http://www.protectoradeanimalesmaui.com,protectora@rueda-montoya.org,search/protectoradeanimalesmaui,felina,pequeña,,92,155,000364
ASOCIACIÓN POR LA PROTECCIÓN DE LOS GATOS CALLEJEROS LA SONRISA FELINA,"CALLE MARTA, 9 - (CHIMICHE), GRANADILLA DE ABONA, Santa Cruz de Tenerife, Canarias, España",Canarias,28.1279369,-16.5252237,+34 926 12 80 48,http://www.asociacinporlaproteccindelosgatoscallejeroslasonrisafelina.com,asociac@palomares.es,homepage/asociacinporlaproteccindelosgatoscallejeroslasonrisafelina,felina,pequeña,,42,68,000365
ES TU GATOPCIÓN,"C/ HOYA DEL ENAMORADO, Nº 45, LAS PALMAS DE GRAN CANARIA, Las Palmas, Canarias, España",Canarias,28.100411,-15.4502201,+34920 47 38 13,http://www.estugatopcin.com,estug@beltran.com,category/estugatopcin,felina,pequeña,,78,94,000366
MASQUEGATOS,"C/ CARVAJAL, Nº 79, LAS PALMAS DE GRAN CANARIA, Las Palmas, Canarias, España",Canarias,28.1177849,-15.4213965,+34 880 67 37 42,http://www.masquegatos.com,masqu@morera-aguirre.es,index/masquegatos,felina,pequeña,,39,37,000367
LIBERTAD FELINA,"C/ FRANCISCO SERRANO, Nº 3, INGENIO, Las Palmas, Canarias, España",Canarias,27.9211484,-15.4461727,+34926 14 03 89,http://www.libertadfelina.com,libertad@quintero.es,login/libertadfelina,felina,pequeña,,75,118,000368
ASOCIACIÓN FELINA NEKO,"C/ PITERILLAS, Nº 6 - SAN ANTONIO, LA MATANZA DE ACENTEJO, Santa Cruz de Tenerife, Canarias, España",Canarias,28.440694,-16.452428,+34 946455060,http://www.asociacinfelinaneko.com,asociac@calatayud-marquez.net,main/asociacinfelinaneko,felina,pequeña,,76,80,000369
ÁNGELES FELINOS ARONA,"C/ BÉLGICA, Nº 3, LAS GALLETAS, ARONA, Santa Cruz de Tenerife, Canarias, España",Canarias,28.0075183,-16.6546666,+34807 13 82 46,http://www.ngelesfelinosarona.com,ngelesfeli@verdugo-aguilar.es,login/ngelesfelinosarona,felina,grande,,484,417,000370
ASOCIACIÓN SANGHA SAN MIGUEL GRANJA EDUCATIVA,"C/ EL MORRO, 46 - SAN MIGUEL DE ABONA, SAN MIGUEL, Santa Cruz de Tenerife, Canarias, España",Canarias,28.0963492,-16.6298656,+34 800 689 977,http://www.asociacinsanghasanmiguelgranjaeducativa.com,asociaci@ortiz.es,home/asociacinsanghasanmiguelgranjaeducativa,felina,pequeña,,40,30,000371
